#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2015 01 10 09 50 999 99.0 99.0  2.36  8.33  7.12 999 1010.8 999.0   6.7 999.0 99.0 99.00
2015 01 10 10 50 999 99.0 99.0  2.22 12.90  7.33 999 1010.8 999.0   6.6 999.0 99.0 99.00
2015 01 10 11 50 999 99.0 99.0  2.11  8.33  7.07 999 1010.9 999.0   6.7 999.0 99.0 99.00
2015 01 10 12 50 999 99.0 99.0  2.18 12.90  7.50 999 1011.1 999.0   6.7 999.0 99.0 99.00
2015 01 10 13 50 999 99.0 99.0  2.20 13.79  7.59 999 1011.0 999.0   6.7 999.0 99.0 99.00
2015 01 10 14 50 999 99.0 99.0  2.12 11.43  7.63 999 1010.9 999.0   6.8 999.0 99.0 99.00
2015 01 10 15 50 999 99.0 99.0  2.19 12.90  7.69 999 1010.9 999.0   6.8 999.0 99.0 99.00
2015 01 10 16 50 999 99.0 99.0  2.07 12.12  7.44 999 1011.0 999.0   6.8 999.0 99.0 99.00
2015 01 10 17 50 999 99.0 99.0  2.01 12.90  7.57 999 1011.4 999.0   6.8 999.0 99.0 99.00
2015 01 10 18 50 999 99.0 99.0  2.26 12.12  7.82 999 1011.7 999.0   6.7 999.0 99.0 99.00
2015 01 10 19 50 999 99.0 99.0  2.10 11.43  7.62 999 1011.6 999.0   6.7 999.0 99.0 99.00
2015 01 10 20 50 999 99.0 99.0  1.95 10.81  7.58 999 1011.6 999.0   6.7 999.0 99.0 99.00
2015 01 10 21 50 999 99.0 99.0  2.05 10.00  7.99 999 1011.5 999.0   6.7 999.0 99.0 99.00
2015 01 10 22 50 999 99.0 99.0  1.93 10.00  7.96 999 1010.9 999.0   6.6 999.0 99.0 99.00
2015 01 10 23 50 999 99.0 99.0  1.90 11.43  7.90 999 1010.5 999.0   6.6 999.0 99.0 99.00
2015 01 11 00 50 999 99.0 99.0  1.57 10.81  7.39 999 1010.4 999.0   6.6 999.0 99.0 99.00
2015 01 11 01 50 999 99.0 99.0  1.57 10.00  7.51 999 1010.3 999.0   6.5 999.0 99.0 99.00
2015 01 11 02 50 999 99.0 99.0  1.67 10.81  7.74 999 1010.2 999.0   6.5 999.0 99.0 99.00
2015 01 11 03 50 999 99.0 99.0  1.70 10.81  7.94 999 1010.3 999.0   6.5 999.0 99.0 99.00
2015 01 11 04 50 999 99.0 99.0  1.65 10.00  7.60 999 1010.1 999.0   6.6 999.0 99.0 99.00
2015 01 11 05 50 999 99.0 99.0  1.68 10.00  7.83 999 1010.1 999.0   6.6 999.0 99.0 99.00
2015 01 11 06 50 999 99.0 99.0  1.80 10.81  7.88 999 1010.0 999.0   6.6 999.0 99.0 99.00
2015 01 11 07 50 999 99.0 99.0  1.61 10.00  7.53 999 1009.8 999.0   6.5 999.0 99.0 99.00
2015 01 11 08 50 999 99.0 99.0  1.56  9.09  7.24 999 1009.5 999.0   6.5 999.0 99.0 99.00
2015 01 11 09 50 999 99.0 99.0  1.57 10.00  7.45 999 1009.4 999.0   6.5 999.0 99.0 99.00
2015 01 11 10 50 999 99.0 99.0  1.42 10.00  7.26 999 1009.2 999.0   6.5 999.0 99.0 99.00
2015 01 11 11 50 999 99.0 99.0  1.46 10.81  7.61 999 1009.0 999.0   6.5 999.0 99.0 99.00
2015 01 11 12 50 999 99.0 99.0  1.39 10.00  7.58 999 1008.8 999.0   6.5 999.0 99.0 99.00
2015 01 11 13 50 999 99.0 99.0  1.26  7.69  7.16 999 1008.6 999.0   6.5 999.0 99.0 99.00
2015 01 11 14 50 999 99.0 99.0  1.42 10.81  7.41 999 1008.3 999.0   6.5 999.0 99.0 99.00
2015 01 11 15 50 999 99.0 99.0  1.37 10.00  6.97 999 1008.2 999.0   6.6 999.0 99.0 99.00
2015 01 11 16 50 999 99.0 99.0  1.43 10.00  6.37 999 1007.8 999.0   6.6 999.0 99.0 99.00
2015 01 11 17 50 999 99.0 99.0  1.33 10.00  5.44 999 1007.9 999.0   6.6 999.0 99.0 99.00
2015 01 11 18 50 999 99.0 99.0  1.40 10.00  5.15 999 1007.9 999.0   6.6 999.0 99.0 99.00
2015 01 11 19 50 999 99.0 99.0  1.61 10.00  5.12 999 1007.5 999.0   6.5 999.0 99.0 99.00
2015 01 11 20 50 999 99.0 99.0  1.70 10.00  5.10 999 1007.0 999.0   6.5 999.0 99.0 99.00
2015 01 11 21 50 999 99.0 99.0  1.59 11.43  4.88 999 1006.3 999.0   6.5 999.0 99.0 99.00
2015 01 11 22 50 999 99.0 99.0  1.57 10.00  4.60 999 1005.5 999.0   6.5 999.0 99.0 99.00
2015 01 11 23 50 999 99.0 99.0  1.57  9.09  4.70 999 1004.8 999.0   6.6 999.0 99.0 99.00
2015 01 12 00 50 999 99.0 99.0  1.58 11.43  4.82 999 1004.3 999.0   6.6 999.0 99.0 99.00
2015 01 12 01 50 999 99.0 99.0  1.71  9.09  4.97 999 1003.8 999.0   6.5 999.0 99.0 99.00
2015 01 12 02 50 999 99.0 99.0  1.76 10.00  5.03 999 1003.8 999.0   6.5 999.0 99.0 99.00
2015 01 12 03 50 999 99.0 99.0  2.02  5.88  5.23 999 1003.3 999.0   6.5 999.0 99.0 99.00
2015 01 12 04 50 999 99.0 99.0  2.17  6.25  5.11 999 1002.7 999.0   6.5 999.0 99.0 99.00
2015 01 12 05 50 999 99.0 99.0  2.18  5.88  5.05 999 1002.5 999.0   6.5 999.0 99.0 99.00
2015 01 12 06 50 999 99.0 99.0  2.38  5.88  5.18 999 1001.6 999.0   6.5 999.0 99.0 99.00
2015 01 12 07 50 999 99.0 99.0  2.57  6.25  5.19 999 1000.8 999.0   6.5 999.0 99.0 99.00
2015 01 12 08 50 999 99.0 99.0  2.42  6.67  5.12 999  999.6 999.0   6.5 999.0 99.0 99.00
2015 01 12 09 50 999 99.0 99.0  2.29  6.67  5.04 999  998.8 999.0   6.6 999.0 99.0 99.00
2015 01 12 10 50 999 99.0 99.0  2.15  5.88  4.68 999  997.2 999.0   6.6 999.0 99.0 99.00
2015 01 12 11 50 999 99.0 99.0  2.29  5.56  4.81 999  996.3 999.0   6.6 999.0 99.0 99.00
2015 01 12 12 50 999 99.0 99.0  2.41  6.25  5.02 999  994.2 999.0   6.7 999.0 99.0 99.00
2015 01 12 13 50 999 99.0 99.0  2.83  7.14  5.30 999  993.3 999.0   6.6 999.0 99.0 99.00
2015 01 12 14 50 999 99.0 99.0  3.05  7.14  5.61 999  991.5 999.0   6.6 999.0 99.0 99.00
2015 01 12 15 50 999 99.0 99.0  3.66  7.69  6.08 999  990.3 999.0   6.7 999.0 99.0 99.00
2015 01 12 16 50 999 99.0 99.0  3.90  7.69  6.16 999  989.4 999.0   6.7 999.0 99.0 99.00
2015 01 12 17 50 999 99.0 99.0  3.89  8.33  6.40 999  988.1 999.0   6.7 999.0 99.0 99.00
2015 01 12 18 50 999 99.0 99.0  3.90  8.33  6.44 999  987.3 999.0   6.7 999.0 99.0 99.00
2015 01 12 19 50 999 99.0 99.0 99.00 99.00 99.00 999  986.3 999.0   6.7 999.0 99.0 99.00
2015 01 12 20 50 999 99.0 99.0  4.20  9.09  6.48 999  985.4 999.0   6.7 999.0 99.0 99.00
2015 01 12 21 50 999 99.0 99.0  4.87  9.09  6.98 999  984.5 999.0   6.7 999.0 99.0 99.00
2015 01 12 22 50 999 99.0 99.0  4.52  9.09  6.84 999  983.8 999.0   6.7 999.0 99.0 99.00
2015 01 12 23 50 999 99.0 99.0  4.45  9.09  6.78 999  984.4 999.0   6.7 999.0 99.0 99.00
2015 01 13 00 50 999 99.0 99.0  4.33 10.00  7.04 999  985.3 999.0   6.7 999.0 99.0 99.00
2015 01 13 01 50 999 99.0 99.0  3.97  9.09  7.08 999  985.7 999.0   6.7 999.0 99.0 99.00
2015 01 13 02 50 999 99.0 99.0  4.18 10.00  7.44 999  985.7 999.0   6.7 999.0 99.0 99.00
2015 01 13 03 50 999 99.0 99.0  4.04 10.00  7.05 999  986.1 999.0   6.8 999.0 99.0 99.00
2015 01 13 04 50 999 99.0 99.0  4.17 10.81  7.34 999  986.3 999.0   6.8 999.0 99.0 99.00
2015 01 13 05 50 999 99.0 99.0  3.73 10.00  7.09 999  986.2 999.0   6.8 999.0 99.0 99.00
2015 01 13 06 50 999 99.0 99.0  4.41 10.00  7.60 999  986.3 999.0   6.8 999.0 99.0 99.00
2015 01 13 07 50 999 99.0 99.0  4.26 10.00  7.33 999  986.1 999.0   6.8 999.0 99.0 99.00
2015 01 13 08 50 999 99.0 99.0  4.05 10.00  6.71 999  986.3 999.0   6.8 999.0 99.0 99.00
2015 01 13 09 50 999 99.0 99.0  3.87 10.00  6.69 999  987.4 999.0   6.7 999.0 99.0 99.00
2015 01 13 10 50 999 99.0 99.0  3.80 10.00  6.68 999  988.6 999.0   6.7 999.0 99.0 99.00
2015 01 13 11 50 999 99.0 99.0  3.82 10.00  6.66 999  989.7 999.0   6.7 999.0 99.0 99.00
2015 01 13 12 50 999 99.0 99.0  4.03 10.00  6.89 999  991.2 999.0   6.7 999.0 99.0 99.00
2015 01 13 13 50 999 99.0 99.0  3.89 10.00  6.53 999  992.4 999.0   6.7 999.0 99.0 99.00
2015 01 13 14 50 999 99.0 99.0  3.96 10.81  6.57 999  993.6 999.0   6.7 999.0 99.0 99.00
2015 01 13 15 50 999 99.0 99.0  4.21 10.81  6.97 999  994.7 999.0   6.7 999.0 99.0 99.00
2015 01 13 16 50 999 99.0 99.0  4.47 10.00  7.08 999  996.3 999.0   6.7 999.0 99.0 99.00
2015 01 13 17 50 999 99.0 99.0  4.14 10.00  6.85 999  997.4 999.0   6.7 999.0 99.0 99.00
2015 01 13 18 50 999 99.0 99.0  4.75 10.00  7.39 999  998.7 999.0   6.7 999.0 99.0 99.00
2015 01 13 19 50 999 99.0 99.0  4.67 10.00  7.23 999  999.8 999.0   6.7 999.0 99.0 99.00
2015 01 13 20 50 999 99.0 99.0  5.04 10.81  7.55 999 1000.9 999.0   6.7 999.0 99.0 99.00
2015 01 13 21 50 999 99.0 99.0  4.56 10.81  7.37 999 1001.7 999.0   6.7 999.0 99.0 99.00
2015 01 13 22 50 999 99.0 99.0  4.84 10.81  7.39 999 1002.8 999.0   6.7 999.0 99.0 99.00
2015 01 13 23 50 999 99.0 99.0  4.60 10.81  7.29 999 1003.2 999.0   6.7 999.0 99.0 99.00
2015 01 14 00 50 999 99.0 99.0  4.92 12.12  7.66 999 1003.5 999.0   6.7 999.0 99.0 99.00
2015 01 14 01 50 999 99.0 99.0  5.01 11.43  8.00 999 1003.5 999.0   6.7 999.0 99.0 99.00
2015 01 14 02 50 999 99.0 99.0  5.26 11.43  8.25 999 1003.7 999.0   6.7 999.0 99.0 99.00
2015 01 14 03 50 999 99.0 99.0  4.85 12.90  8.59 999 1003.5 999.0   6.7 999.0 99.0 99.00
2015 01 14 04 50 999 99.0 99.0  4.86 12.12  8.70 999 1003.0 999.0   6.7 999.0 99.0 99.00
2015 01 14 05 50 999 99.0 99.0  4.71 10.81  8.65 999 1002.4 999.0   6.7 999.0 99.0 99.00
2015 01 14 06 50 999 99.0 99.0  4.33 12.90  8.00 999 1001.2 999.0   6.7 999.0 99.0 99.00
2015 01 14 07 50 999 99.0 99.0  4.70 11.43  8.17 999  999.9 999.0   6.7 999.0 99.0 99.00
2015 01 14 08 50 999 99.0 99.0  4.92 12.90  7.66 999  997.4 999.0   6.7 999.0 99.0 99.00
2015 01 14 09 50 999 99.0 99.0  4.60 12.12  7.21 999  995.3 999.0   6.7 999.0 99.0 99.00
2015 01 14 10 50 999 99.0 99.0  4.18 12.12  6.44 999  992.3 999.0   6.7 999.0 99.0 99.00
2015 01 14 11 50 999 99.0 99.0  4.60 12.90  6.82 999  989.2 999.0   6.7 999.0 99.0 99.00
2015 01 14 12 50 999 99.0 99.0  4.96 11.43  6.98 999  986.4 999.0   6.7 999.0 99.0 99.00
2015 01 14 13 50 999 99.0 99.0  4.24  7.69  6.58 999  984.2 999.0   6.7 999.0 99.0 99.00
2015 01 14 14 50 999 99.0 99.0  4.41 12.12  6.95 999  982.3 999.0   6.7 999.0 99.0 99.00
2015 01 14 15 50 999 99.0 99.0  4.16 11.43  7.15 999  981.1 999.0   6.7 999.0 99.0 99.00
2015 01 14 16 50 999 99.0 99.0  3.85  7.69  6.73 999  980.2 999.0   6.7 999.0 99.0 99.00
2015 01 14 17 50 999 99.0 99.0  4.21 11.43  7.17 999  979.1 999.0   6.7 999.0 99.0 99.00
2015 01 14 18 50 999 99.0 99.0  4.06 12.12  7.24 999  977.9 999.0   6.8 999.0 99.0 99.00
2015 01 14 19 50 999 99.0 99.0  4.16 10.00  7.02 999  977.0 999.0   6.8 999.0 99.0 99.00
2015 01 14 20 50 999 99.0 99.0  4.00 10.00  6.41 999  976.4 999.0   6.7 999.0 99.0 99.00
2015 01 14 21 50 999 99.0 99.0  4.34  8.33  6.65 999  976.9 999.0   6.7 999.0 99.0 99.00
2015 01 14 22 50 999 99.0 99.0  4.83 10.00  6.93 999  977.2 999.0   6.7 999.0 99.0 99.00
2015 01 14 23 50 999 99.0 99.0  4.71  8.33  6.97 999  977.1 999.0   6.7 999.0 99.0 99.00
2015 01 15 00 50 999 99.0 99.0  4.49 10.00  6.96 999  976.8 999.0   6.7 999.0 99.0 99.00
2015 01 15 01 50 999 99.0 99.0 99.00 99.00 99.00 999  975.8 999.0   6.7 999.0 99.0 99.00
2015 01 15 02 50 999 99.0 99.0  4.93 10.00  7.33 999  974.2 999.0   6.7 999.0 99.0 99.00
2015 01 15 03 50 999 99.0 99.0  4.71 11.43  7.30 999  972.5 999.0   6.7 999.0 99.0 99.00
2015 01 15 04 50 999 99.0 99.0  5.33 10.81  7.68 999  970.9 999.0   6.7 999.0 99.0 99.00
2015 01 15 05 50 999 99.0 99.0  5.20 12.12  7.46 999  970.2 999.0   6.7 999.0 99.0 99.00
2015 01 15 06 50 999 99.0 99.0  4.80 12.12  7.29 999  969.7 999.0   6.7 999.0 99.0 99.00
2015 01 15 07 50 999 99.0 99.0  5.10 12.12  7.85 999  969.2 999.0   6.6 999.0 99.0 99.00
2015 01 15 08 50 999 99.0 99.0  4.82 11.43  7.65 999  970.2 999.0   6.6 999.0 99.0 99.00
2015 01 15 09 50 999 99.0 99.0  4.85 12.12  7.71 999  971.8 999.0   6.6 999.0 99.0 99.00
2015 01 15 10 50 999 99.0 99.0  4.85 12.12  7.65 999  972.9 999.0   6.6 999.0 99.0 99.00
2015 01 15 11 50 999 99.0 99.0  4.36 12.12  7.48 999  973.3 999.0   6.7 999.0 99.0 99.00
2015 01 15 12 50 999 99.0 99.0  5.18 10.81  8.11 999  973.6 999.0   6.7 999.0 99.0 99.00
2015 01 15 13 50 999 99.0 99.0  4.55 10.81  7.76 999  973.7 999.0   6.7 999.0 99.0 99.00
2015 01 15 14 50 999 99.0 99.0  5.07 12.90  8.04 999  973.6 999.0   6.7 999.0 99.0 99.00
2015 01 15 15 50 999 99.0 99.0  4.23 12.12  7.18 999  973.7 999.0   6.7 999.0 99.0 99.00
2015 01 15 16 50 999 99.0 99.0  4.43 12.12  7.51 999  974.0 999.0   6.7 999.0 99.0 99.00
2015 01 15 17 50 999 99.0 99.0  4.52 10.81  7.62 999  974.3 999.0   6.7 999.0 99.0 99.00
2015 01 15 18 50 999 99.0 99.0  4.32 12.12  7.67 999  974.7 999.0   6.7 999.0 99.0 99.00
2015 01 15 19 50 999 99.0 99.0  4.31 12.12  7.55 999  975.2 999.0   6.7 999.0 99.0 99.00
2015 01 15 20 50 999 99.0 99.0  4.89 12.12  8.24 999  975.5 999.0   6.7 999.0 99.0 99.00
2015 01 15 21 50 999 99.0 99.0  4.49 12.12  7.49 999  975.9 999.0   6.7 999.0 99.0 99.00
2015 01 15 22 50 999 99.0 99.0  5.57 12.90  8.48 999  976.2 999.0   6.7 999.0 99.0 99.00
2015 01 15 23 50 999 99.0 99.0  5.17 13.79  8.17 999  976.6 999.0   6.7 999.0 99.0 99.00
2015 01 16 00 50 999 99.0 99.0  4.96 12.90  7.76 999  976.8 999.0   6.7 999.0 99.0 99.00
2015 01 16 01 50 999 99.0 99.0  5.08 12.12  7.94 999  977.3 999.0   6.7 999.0 99.0 99.00
2015 01 16 02 50 999 99.0 99.0  5.12 10.00  7.78 999  977.5 999.0   6.7 999.0 99.0 99.00
2015 01 16 03 50 999 99.0 99.0  4.97 10.81  7.74 999  977.8 999.0   6.7 999.0 99.0 99.00
2015 01 16 04 50 999 99.0 99.0  5.18 11.43  7.82 999  978.3 999.0   6.7 999.0 99.0 99.00
2015 01 16 05 50 999 99.0 99.0  5.00 12.12  7.84 999  979.0 999.0   6.7 999.0 99.0 99.00
2015 01 16 06 50 999 99.0 99.0  5.16 11.43  8.24 999  979.7 999.0   6.7 999.0 99.0 99.00
2015 01 16 07 50 999 99.0 99.0  4.61 11.43  7.82 999  980.1 999.0   6.7 999.0 99.0 99.00
2015 01 16 08 50 999 99.0 99.0  5.16 11.43  8.35 999  980.8 999.0   6.7 999.0 99.0 99.00
2015 01 16 09 50 999 99.0 99.0  6.48 10.81  8.76 999  981.3 999.0   6.7 999.0 99.0 99.00
2015 01 16 10 50 999 99.0 99.0  5.53 12.90  8.05 999  981.7 999.0   6.7 999.0 99.0 99.00
2015 01 16 11 50 999 99.0 99.0  5.62 12.90  8.35 999  982.2 999.0   6.7 999.0 99.0 99.00
2015 01 16 12 50 999 99.0 99.0  5.43 12.12  8.25 999  982.8 999.0   6.7 999.0 99.0 99.00
2015 01 16 13 50 999 99.0 99.0  5.83 12.12  8.57 999  983.1 999.0   6.7 999.0 99.0 99.00
2015 01 16 14 50 999 99.0 99.0  5.19 12.12  8.27 999  983.1 999.0   6.7 999.0 99.0 99.00
2015 01 16 15 50 999 99.0 99.0  4.79 11.43  7.88 999  983.3 999.0   6.7 999.0 99.0 99.00
2015 01 16 16 50 999 99.0 99.0  4.49 12.90  7.93 999  983.7 999.0   6.7 999.0 99.0 99.00
2015 01 16 17 50 999 99.0 99.0  4.24 11.43  7.98 999  984.1 999.0   6.7 999.0 99.0 99.00
2015 01 16 18 50 999 99.0 99.0  4.84 12.12  8.63 999  984.8 999.0   6.7 999.0 99.0 99.00
2015 01 16 19 50 999 99.0 99.0  4.70 12.90  8.61 999  985.2 999.0   6.7 999.0 99.0 99.00
2015 01 16 20 50 999 99.0 99.0  4.95 11.43  8.78 999  985.6 999.0   6.7 999.0 99.0 99.00
2015 01 16 21 50 999 99.0 99.0  4.22 12.12  8.50 999  985.7 999.0   6.7 999.0 99.0 99.00
2015 01 16 22 50 999 99.0 99.0  4.72 12.12  8.71 999  985.7 999.0   6.7 999.0 99.0 99.00
2015 01 16 23 50 999 99.0 99.0  4.56 12.12  8.60 999  985.6 999.0   6.7 999.0 99.0 99.00
2015 01 17 00 50 999 99.0 99.0  4.69 12.12  8.78 999  985.8 999.0   6.7 999.0 99.0 99.00
2015 01 17 01 50 999 99.0 99.0  4.35 12.12  8.72 999  986.0 999.0   6.7 999.0 99.0 99.00
2015 01 17 02 50 999 99.0 99.0  4.67 11.43  8.57 999  986.0 999.0   6.7 999.0 99.0 99.00
2015 01 17 03 50 999 99.0 99.0  3.77 12.12  7.93 999  986.0 999.0   6.8 999.0 99.0 99.00
2015 01 17 04 50 999 99.0 99.0  4.02 10.81  8.32 999  986.3 999.0   6.8 999.0 99.0 99.00
2015 01 17 05 50 999 99.0 99.0  3.87 12.12  8.54 999  986.4 999.0   6.8 999.0 99.0 99.00
2015 01 17 06 50 999 99.0 99.0  3.58 12.12  8.16 999  986.6 999.0   6.8 999.0 99.0 99.00
2015 01 17 07 50 999 99.0 99.0  3.85 11.43  8.55 999  986.8 999.0   6.8 999.0 99.0 99.00
2015 01 17 08 50 999 99.0 99.0  3.72 11.43  8.61 999  987.3 999.0   6.8 999.0 99.0 99.00
2015 01 17 09 50 999 99.0 99.0  3.71 11.43  8.40 999  987.5 999.0   6.8 999.0 99.0 99.00
2015 01 17 10 50 999 99.0 99.0  3.87 11.43  8.32 999  987.8 999.0   6.7 999.0 99.0 99.00
2015 01 17 11 50 999 99.0 99.0  3.58 10.00  8.15 999  988.0 999.0   6.7 999.0 99.0 99.00
2015 01 17 12 50 999 99.0 99.0  3.77 10.81  8.19 999  988.4 999.0   6.7 999.0 99.0 99.00
2015 01 17 13 50 999 99.0 99.0  3.28 10.81  7.74 999  988.7 999.0   6.8 999.0 99.0 99.00
2015 01 17 14 50 999 99.0 99.0  3.44 10.00  7.41 999  989.0 999.0   6.8 999.0 99.0 99.00
2015 01 17 15 50 999 99.0 99.0  3.27 10.81  7.39 999  989.3 999.0   6.7 999.0 99.0 99.00
2015 01 17 16 50 999 99.0 99.0  3.26 10.81  7.57 999  989.7 999.0   6.7 999.0 99.0 99.00
2015 01 17 17 50 999 99.0 99.0  3.31 10.81  7.74 999  990.2 999.0   6.7 999.0 99.0 99.00
2015 01 17 18 50 999 99.0 99.0  3.26 10.81  7.62 999  990.9 999.0   6.7 999.0 99.0 99.00
2015 01 17 19 50 999 99.0 99.0  2.95 10.81  7.47 999  991.5 999.0   6.7 999.0 99.0 99.00
2015 01 17 20 50 999 99.0 99.0  3.02 10.00  7.62 999  991.9 999.0   6.7 999.0 99.0 99.00
2015 01 17 21 50 999 99.0 99.0  3.11 10.81  8.06 999  992.3 999.0   6.7 999.0 99.0 99.00
2015 01 17 22 50 999 99.0 99.0  2.84 10.81  7.65 999  992.6 999.0   6.7 999.0 99.0 99.00
2015 01 17 23 50 999 99.0 99.0  3.04 10.81  7.86 999  992.8 999.0   6.7 999.0 99.0 99.00
2015 01 18 00 50 999 99.0 99.0  3.12 10.81  7.98 999  993.3 999.0   6.7 999.0 99.0 99.00
2015 01 18 01 50 999 99.0 99.0  2.95  9.09  7.80 999  993.7 999.0   6.7 999.0 99.0 99.00
2015 01 18 02 50 999 99.0 99.0  3.25 10.00  8.05 999  993.9 999.0   6.7 999.0 99.0 99.00
2015 01 18 03 50 999 99.0 99.0  3.06 10.00  7.74 999  994.0 999.0   6.7 999.0 99.0 99.00
2015 01 18 04 50 999 99.0 99.0  2.95 10.00  7.89 999  994.2 999.0   6.7 999.0 99.0 99.00
2015 01 18 05 50 999 99.0 99.0  2.96  9.09  7.95 999  994.6 999.0   6.7 999.0 99.0 99.00
2015 01 18 06 50 999 99.0 99.0  3.01 10.00  8.11 999  994.8 999.0   6.7 999.0 99.0 99.00
2015 01 18 07 50 999 99.0 99.0  2.77 10.00  7.94 999  995.1 999.0   6.8 999.0 99.0 99.00
2015 01 18 08 50 999 99.0 99.0  2.49  9.09  7.76 999  995.3 999.0   6.7 999.0 99.0 99.00
2015 01 18 09 50 999 99.0 99.0  2.46 10.00  7.84 999  995.5 999.0   6.7 999.0 99.0 99.00
2015 01 18 10 50 999 99.0 99.0  2.73 10.00  8.09 999  995.9 999.0   6.7 999.0 99.0 99.00
2015 01 18 11 50 999 99.0 99.0  2.63 10.00  8.08 999  996.1 999.0   6.7 999.0 99.0 99.00
2015 01 18 12 50 999 99.0 99.0  2.64 10.00  8.26 999  996.3 999.0   6.7 999.0 99.0 99.00
2015 01 18 13 50 999 99.0 99.0  2.64 10.00  8.27 999  996.5 999.0   6.7 999.0 99.0 99.00
2015 01 18 14 50 999 99.0 99.0  2.59 10.00  8.14 999  997.0 999.0   6.7 999.0 99.0 99.00
2015 01 18 15 50 999 99.0 99.0  2.72 10.00  8.33 999  997.2 999.0   6.7 999.0 99.0 99.00
2015 01 18 16 50 999 99.0 99.0  2.49 10.00  8.23 999  997.3 999.0   6.7 999.0 99.0 99.00
2015 01 18 17 50 999 99.0 99.0  2.53 10.00  8.15 999  998.0 999.0   6.7 999.0 99.0 99.00
2015 01 18 18 50 999 99.0 99.0  2.33 10.00  7.93 999  998.5 999.0   6.7 999.0 99.0 99.00
2015 01 18 19 50 999 99.0 99.0  2.30  9.09  7.72 999  999.2 999.0   6.7 999.0 99.0 99.00
2015 01 18 20 50 999 99.0 99.0  2.36 10.00  8.01 999  999.7 999.0   6.7 999.0 99.0 99.00
2015 01 18 21 50 999 99.0 99.0  2.39 10.00  8.11 999 1000.0 999.0   6.7 999.0 99.0 99.00
2015 01 18 22 50 999 99.0 99.0  2.42 10.00  8.39 999 1000.5 999.0   6.7 999.0 99.0 99.00
2015 01 18 23 50 999 99.0 99.0  2.43 10.00  8.28 999 1001.2 999.0   6.7 999.0 99.0 99.00
2015 01 19 00 50 999 99.0 99.0  2.31 11.43  8.08 999 1001.7 999.0   6.7 999.0 99.0 99.00
2015 01 19 01 50 999 99.0 99.0  2.52 12.12  8.51 999 1002.4 999.0   6.7 999.0 99.0 99.00
2015 01 19 02 50 999 99.0 99.0  2.51 10.81  8.48 999 1002.9 999.0   6.7 999.0 99.0 99.00
2015 01 19 03 50 999 99.0 99.0  2.45 10.81  8.50 999 1003.5 999.0   6.7 999.0 99.0 99.00
2015 01 19 04 50 999 99.0 99.0  2.42 10.81  8.49 999 1003.8 999.0   6.7 999.0 99.0 99.00
2015 01 19 05 50 999 99.0 99.0  2.33 10.00  8.46 999 1004.3 999.0   6.7 999.0 99.0 99.00
2015 01 19 06 50 999 99.0 99.0  1.96 10.00  8.05 999 1004.7 999.0   6.7 999.0 99.0 99.00
2015 01 19 07 50 999 99.0 99.0  2.11 10.00  8.32 999 1005.3 999.0   6.7 999.0 99.0 99.00
2015 01 19 08 50 999 99.0 99.0  2.24 10.00  8.36 999 1005.7 999.0   6.7 999.0 99.0 99.00
2015 01 19 09 50 999 99.0 99.0  2.11 11.43  8.25 999 1006.3 999.0   6.7 999.0 99.0 99.00
2015 01 19 10 50 999 99.0 99.0  2.26 11.43  8.63 999 1006.7 999.0   6.7 999.0 99.0 99.00
2015 01 19 11 50 999 99.0 99.0  2.11 10.81  8.09 999 1007.2 999.0   6.7 999.0 99.0 99.00
2015 01 19 12 50 999 99.0 99.0  2.22 10.00  8.44 999 1007.3 999.0   6.7 999.0 99.0 99.00
2015 01 19 13 50 999 99.0 99.0  2.19 11.43  8.10 999 1007.3 999.0   6.7 999.0 99.0 99.00
2015 01 19 14 50 999 99.0 99.0  2.26 10.00  8.17 999 1007.4 999.0   6.6 999.0 99.0 99.00
2015 01 19 15 50 999 99.0 99.0  1.99 10.00  7.93 999 1007.3 999.0   6.6 999.0 99.0 99.00
2015 01 19 16 50 999 99.0 99.0  1.77 10.00  6.85 999 1007.5 999.0   6.7 999.0 99.0 99.00
2015 01 19 17 50 999 99.0 99.0  1.80  9.09  6.82 999 1007.7 999.0   6.7 999.0 99.0 99.00
2015 01 19 18 50 999 99.0 99.0  1.79 10.81  6.89 999 1007.9 999.0   6.7 999.0 99.0 99.00
2015 01 19 19 50 999 99.0 99.0  1.76 10.00  6.86 999 1008.1 999.0   6.7 999.0 99.0 99.00
2015 01 19 20 50 999 99.0 99.0  1.68 10.00  6.68 999 1008.0 999.0   6.7 999.0 99.0 99.00
2015 01 19 21 50 999 99.0 99.0  1.84 10.81  6.99 999 1007.5 999.0   6.7 999.0 99.0 99.00
2015 01 19 22 50 999 99.0 99.0  1.84 10.00  6.74 999 1007.1 999.0   6.7 999.0 99.0 99.00
2015 01 19 23 50 999 99.0 99.0  1.81 10.00  6.69 999 1006.6 999.0   6.7 999.0 99.0 99.00
2015 01 20 00 50 999 99.0 99.0  1.84 11.43  6.56 999 1006.0 999.0   6.7 999.0 99.0 99.00
2015 01 20 01 50 999 99.0 99.0  1.95 10.81  6.85 999 1005.5 999.0   6.7 999.0 99.0 99.00
