@relation Station_46001_2018_03_05_13_56_1.arff

@attribute air numeric
@attribute pres numeric
@attribute uwnd numeric
@attribute vwnd numeric
@attribute Class_WDIR {A}

@data
280.278912,97509.684404,-15.686577,-0.766178,A
280.019814,96829.269282,-13.575049,-5.172382,A
280.887204,96449.251436,-9.342227,-6.056621,A
280.141709,96504.19868,-3.030125,-4.509541,A
280.13611,96608.377762,1.391394,-4.265174,A
279.562142,96801.598553,4.829235,-1.514677,A
280.445276,97127.549453,5.464952,-1.576427,A
279.290281,97535.127888,6.072718,0.694288,A
279.253458,98032.499034,4.396525,0.367099,A
279.007528,98589.818146,5.913294,1.743968,A
279.713932,99076.974107,3.046847,1.741461,A
279.009396,99314.582883,4.909077,2.586971,A
279.004429,99531.915659,6.638135,1.568599,A
278.397712,99568.818472,10.604987,4.322892,A
277.813981,99710.873199,10.345962,6.267118,A
277.368453,99812.512939,9.225055,5.08489,A
276.751007,99968.701285,10.343479,2.388836,A
275.589211,100148.626641,9.940482,1.716577,A
275.469045,100408.186378,9.857155,2.040052,A
275.273945,100500.190183,9.773815,2.41742,A
275.357897,100744.312468,7.603883,-0.144005,A
275.472786,100915.651693,2.979408,-0.025277,A
277.301266,100760.019494,-2.195978,8.70064,A
279.835195,100405.340735,2.800535,12.331326,A
279.768919,100368.899976,11.545104,9.957535,A
278.844819,100659.982449,12.801762,7.996068,A
279.183293,100947.137057,13.614476,6.98642,A
278.456037,101401.021654,13.304773,3.829747,A
278.52823,102022.147947,12.557352,2.784591,A
278.871209,102311.26284,7.926685,4.641426,A
278.493797,102262.122863,7.297849,12.871856,A
278.812132,102323.399349,5.731764,5.878576,A
278.623287,102041.778324,-2.049819,3.614967,A
278.281813,101220.998296,-11.721057,0.921522,A
278.796361,99876.922738,-17.985776,1.436724,A
279.506875,98620.081196,-12.277699,3.403472,A
279.503256,97896.427961,-5.959291,5.255193,A
278.964247,97663.979804,-4.420391,3.328203,A
278.966479,98013.726617,-4.663033,-2.793965,A
279.026111,98621.996049,0.195579,-9.195577,A
278.785339,99328.790622,2.670597,-9.995711,A
278.333889,99925.068627,3.683881,-6.245627,A
277.887713,99960.891914,3.004333,3.100274,A
278.192729,99440.504302,-2.327812,12.915439,A
278.714671,98104.40574,-3.359217,14.396947,A
277.671061,97816.496509,11.747659,1.897836,A
278.548976,97978.957844,12.89274,0.593721,A
278.154343,98022.531568,14.419276,-0.768953,A
278.763229,98271.224479,13.182613,-6.91294,A
278.488678,98580.71852,14.726662,-7.893685,A
278.870652,98827.627845,11.247004,-8.381999,A
278.618593,99171.000163,9.939294,-7.869368,A
278.254615,99413.186909,9.706618,-4.620117,A
277.998693,99558.529678,11.003507,-0.902066,A
277.360677,99401.12396,7.995004,1.844506,A
277.169249,99077.234541,4.086237,3.289915,A
277.533234,99062.181252,4.132791,2.39593,A
276.942289,99270.326878,4.716409,-2.357039,A
276.936129,99837.906048,8.492263,-6.546948,A
276.668906,100243.551901,10.205026,-3.318913,A
277.408186,100602.023415,10.402642,-3.902714,A
277.149621,100797.199051,10.205513,-4.41569,A
276.701471,101123.906535,9.746535,-5.530312,A
276.90849,101564.284949,12.850162,-6.148482,A
277.040787,102013.81993,9.760686,-6.17373,A
277.589729,102179.175144,8.621611,-1.576974,A
277.692127,102142.087159,4.961657,5.077727,A
279.121564,102040.406613,3.609646,5.281031,A
278.716116,101680.287416,-6.121999,9.99785,A
279.211835,100861.276616,-15.021191,10.953592,A
279.038116,100032.735204,-11.269002,12.858995,A
278.993958,99860.971224,-0.223385,10.929683,A
278.338033,99886.405014,0.105464,11.470042,A
278.029936,99931.409342,-1.086625,10.191115,A
278.253246,100069.603638,-1.649335,9.645608,A
278.359421,100173.459353,-2.151702,10.035551,A
278.476211,100320.32711,-0.573655,11.399285,A
278.674716,100494.033888,1.074115,9.042365,A
278.768666,100727.989764,0.615204,10.018791,A
278.852673,100470.524477,-5.685876,12.199634,A
279.062585,99720.330115,-9.202966,16.932178,A
279.530737,99263.438609,-0.719589,15.580727,A
279.406527,99881.235862,10.982407,6.93711,A
279.020454,100524.074635,8.871379,7.850904,A
278.68014,100962.125085,3.039137,11.704601,A
279.137436,101198.424685,0.069175,12.017801,A
278.108427,101236.759598,-6.490491,11.332891,A
279.587071,100574.523717,-17.869797,9.126469,A
279.77927,99422.448381,-21.456419,13.520431,A
279.574466,99628.859277,-3.475645,18.578965,A
279.131433,100800.593679,0.976949,8.00062,A
278.836015,100292.674658,-6.841265,4.582197,A
279.568061,99662.937344,-5.697596,7.270206,A
278.153466,99638.960608,6.564332,9.178104,A
278.504209,100087.399529,0.565297,10.029455,A
278.686277,100192.072412,-8.891063,9.439526,A
279.515482,100173.343277,-7.004474,10.129285,A
279.760375,99828.852973,-15.257129,5.683981,A
279.658694,99024.155285,-17.628586,9.903848,A
279.567139,98861.621164,-5.734666,11.387476,A
278.710572,98970.875855,-0.921646,14.385041,A
278.536142,99417.486917,0.377372,16.17587,A
278.808127,99988.886989,1.677453,16.021443,A
278.897075,100645.188676,2.281831,12.158834,A
278.850137,100940.323506,-4.78838,11.547098,A
278.851925,100894.564146,-8.744232,10.388225,A
278.915124,100634.919707,-13.22104,7.588135,A
279.750915,100129.68139,-15.786855,1.671529,A
280.320815,99482.653216,-15.388788,4.238771,A
280.161305,99255.798495,-12.086903,7.584699,A
280.407769,99205.203786,-11.205672,9.392472,A
279.807396,99275.708634,-9.929724,10.519413,A
279.411118,99631.615579,-3.927486,11.765046,A
278.57272,100153.535658,-0.570645,7.994674,A
278.484656,100566.754506,0.212514,5.236789,A
278.936601,100930.53981,-0.319716,-1.205492,A
278.70911,101073.833302,0.857689,-3.070368,A
278.757981,101201.651513,1.812702,-4.323018,A
278.4658,101144.8584,2.164477,-4.432153,A
279.233253,101048.978839,-0.635899,-1.796297,A
279.27166,100852.859203,-3.907995,0.845958,A
278.135379,100806.302802,-5.208151,2.459003,A
278.767228,100714.69544,-8.894848,3.639678,A
279.112805,100516.22694,-12.434084,0.73082,A
279.561239,100029.066399,-15.935863,-0.250343,A
280.352893,99607.491522,-17.85588,0.019303,A
280.245432,99221.96334,-18.097789,-0.416954,A
280.203171,98845.490046,-15.971263,0.499476,A
279.611138,98467.809788,-12.446261,5.289276,A
278.989708,98782.732374,-5.087535,16.329652,A
278.29084,99589.245013,-4.76292,16.954992,A
278.872643,100042.188547,-7.494464,9.929922,A
279.146332,99791.677281,-14.300108,3.287636,A
279.336017,99133.409802,-13.283112,3.087712,A
279.879726,99062.658039,-8.393372,6.305132,A
279.99134,99053.809088,-4.759807,5.112737,A
279.352133,99248.986183,-3.516002,6.981362,A
279.11803,99441.471742,-3.896994,5.389533,A
279.233634,99480.682922,-1.699707,0.503048,A
279.213809,99331.498101,0.973327,-4.067436,A
279.355711,99397.679587,1.907318,-6.235633,A
279.367554,99447.832515,1.484418,-7.764527,A
279.016743,99491.283709,1.581218,-8.490971,A
279.318887,99362.402272,3.582874,-8.00377,A
278.876098,99427.384522,3.807198,-5.038122,A
278.468243,99560.75144,6.888276,-5.625085,A
277.84206,99824.135276,6.808546,-4.726315,A
277.304211,100129.280813,4.643496,-1.78529,A
277.079004,100427.344684,0.465232,-0.456283,A
277.094692,100704.039858,-1.979049,0.782235,A
277.287318,100821.355608,-5.83768,1.72012,A
278.023737,100762.30723,-10.485004,0.762442,A
278.455191,100500.827172,-14.38321,1.641809,A
279.116462,100143.982953,-16.176107,-1.263589,A
279.241678,99590.610344,-18.349442,-2.059142,A
279.861614,99112.206371,-18.194921,-1.473247,A
279.644169,98788.038914,-15.726511,-0.124207,A
278.953266,98432.803516,-13.400266,-0.924137,A
279.438688,98264.967701,-9.410974,0.810193,A
279.286848,98288.227838,-6.326201,4.706685,A
279.087224,98656.9846,-5.563953,7.694655,A
278.914326,98911.710541,-6.793433,4.73734,A
279.444422,98920.955559,-6.89131,0.861804,A
279.670224,98718.218166,-5.686121,-3.262976,A
279.376031,98587.721396,-5.918875,-2.672972,A
279.427004,98631.163826,-4.61637,-0.967111,A
279.324889,98815.581765,-2.724542,1.946295,A
278.972511,99048.288577,-4.146275,3.629939,A
278.400235,99253.946208,-6.40328,2.990155,A
278.691442,99379.126076,-5.173493,-0.005484,A
279.445953,99443.809657,-5.347773,-0.570107,A
279.053194,99546.943602,-2.304176,2.097636,A
278.533767,99754.879058,-2.663194,3.153255,A
278.22889,99850.762174,-3.356825,5.4387,A
278.42393,99931.141273,-8.016901,2.404827,A
278.877767,99476.777897,-11.535297,-4.780299,A
279.383624,98780.411142,-13.551526,-7.533833,A
279.223009,98204.647599,-10.315981,-7.865813,A
279.276786,98066.856956,-6.63954,-4.211506,A
279.214137,98104.572861,-2.532043,-4.140347,A
279.486707,98292.764143,-1.968794,-2.142369,A
279.033186,98510.931645,0.216653,-1.528868,A
278.71979,98789.748218,3.071218,0.3953,A
278.492372,99149.651739,5.678477,4.528864,A
278.344241,99413.109,5.130341,6.848981,A
277.998421,99433.309381,-1.580023,8.188922,A
279.030454,99158.624581,-7.432408,9.099548,A
279.162509,98916.70971,-5.886147,8.495336,A
279.188487,99112.939046,-0.513705,9.919853,A
279.221547,99379.983511,0.048496,10.480304,A
279.350655,99538.827505,-3.619958,8.814828,A
279.286511,99163.984896,-12.850353,6.203905,A
279.20337,98606.233492,-13.69015,11.014871,A
279.533027,98442.174275,-9.884197,12.0763,A
279.454491,98262.469688,-7.661433,14.736966,A
278.722257,98292.550709,-3.795392,13.852896,A
278.642806,98358.683524,-1.883773,11.891611,A
278.530081,98431.636672,0.455162,8.169277,A
278.908103,98691.231174,-4.212934,8.792404,A
279.047668,98335.812253,-16.881415,1.800659,A
279.58027,97375.581367,-16.125472,2.135624,A
279.884584,96748.325778,-5.626039,5.660905,A
279.763863,96693.149273,-2.574739,6.658515,A
279.606478,96812.145954,-4.025358,1.617991,A
279.264061,96998.774854,1.727287,-0.354958,A
279.303063,97493.005969,8.223445,2.958626,A
278.704351,98207.383452,10.182836,3.730786,A
279.071559,98948.061403,10.756943,2.650564,A
278.238667,99509.014244,9.706864,2.259518,A
278.143513,99915.746619,8.702493,1.998868,A
278.209962,100224.994265,8.236827,3.999039,A
278.132051,100575.857003,8.296673,3.144221,A
278.612967,101051.377215,9.487052,-0.022275,A
278.039751,101479.430727,9.235593,-0.28003,A
278.127352,101828.841903,6.757074,3.779448,A
278.624816,101968.11444,3.000322,6.593398,A
278.649812,101992.918522,0.117466,8.930414,A
278.832788,101941.064525,-3.293483,8.996474,A
278.991719,101719.880749,-7.068668,9.86432,A
279.193551,101358.9072,-10.54977,8.963611,A
279.227121,100945.411869,-7.19483,6.729417,A
278.935924,100839.683199,-6.120568,6.65866,A
278.227807,101115.583283,0.889117,4.527445,A
278.369824,101406.298435,0.903617,4.614306,A
278.000614,101426.755617,-1.89612,2.829086,A
277.886274,101180.361092,-4.990029,1.452596,A
277.99804,100563.310935,-9.859553,1.112134,A
278.728776,99867.283305,-13.467881,0.246618,A
278.936693,99112.210218,-16.309956,1.447906,A
278.848233,98604.805718,-14.864164,4.446964,A
279.067255,98273.269744,-11.639155,6.731744,A
278.902711,98148.551639,-6.72481,10.764012,A
278.695723,98100.151957,-7.530716,8.208076,A
278.588534,97541.331402,-8.12491,1.849424,A
279.034582,97332.821666,4.388822,7.774253,A
277.634886,97850.077567,5.719917,13.668406,A
277.892513,98462.043988,4.452852,12.587598,A
277.710437,99004.651208,6.491418,8.695821,A
277.450942,99441.154842,6.509994,8.315462,A
277.5412,99824.88762,3.726498,9.495443,A
277.513432,100109.284167,3.859031,10.848406,A
278.233802,100593.275892,6.555846,8.670996,A
277.327928,101087.504087,2.407193,6.644826,A
278.014818,101150.582788,-7.843189,3.087411,A
278.252294,100644.620022,-15.454009,-0.982257,A
278.829133,99947.841441,-15.249075,-4.026551,A
278.761828,99685.889167,-10.959608,2.834787,A
279.394715,99848.068426,-6.611104,9.521631,A
278.907227,100227.853889,-5.108554,15.670965,A
278.629471,100521.953912,-4.690147,15.710388,A
278.417227,100823.337692,-3.770977,11.207842,A
278.456741,101058.103405,-3.193001,9.412576,A
278.650748,101403.783647,-1.310246,9.867943,A
278.59679,101656.264732,-3.660717,6.876798,A
278.52663,101495.847174,-10.158898,0.157124,A
278.972824,100485.598246,-15.261412,-9.82349,A
279.058556,99502.326573,-18.233692,-6.869549,A
279.661456,99260.756317,-11.159541,3.23074,A
279.232988,99493.370805,-6.856079,4.347393,A
279.223271,99335.94463,-8.726341,-5.022209,A
279.406427,99014.230431,-6.447318,-4.231961,A
279.049647,99111.934857,-3.838865,5.642447,A
278.247833,99765.170539,-3.729511,10.759615,A
279.08421,100071.761221,-4.539503,4.853948,A
279.107056,99677.435965,-1.977444,-5.73023,A
279.141092,99277.45532,2.956162,-5.811159,A
278.573621,99264.449937,6.573647,1.278371,A
278.106189,99514.975443,5.537905,7.349572,A
278.051431,99593.162829,-2.135526,8.395489,A
278.418894,99519.538627,-8.095198,4.561091,A
278.80224,99170.062239,-6.980723,3.822978,A
278.760763,99049.087321,-1.606832,6.777389,A
279.115837,99240.748175,2.191924,8.200125,A
278.59966,99432.433436,5.330631,9.960445,A
278.843847,99837.590065,6.037319,10.877046,A
278.880359,100140.96447,6.296873,9.227765,A
278.721808,100485.843824,5.420764,7.894639,A
278.739506,100639.020997,2.413345,4.749138,A
278.177414,100705.298962,-1.04058,1.981915,A
278.611552,100830.381925,-0.480725,-3.520304,A
278.198996,100957.301173,0.924373,-6.090674,A
278.592744,101158.396199,5.239017,-4.722759,A
278.459145,101166.794529,6.009092,-6.100263,A
278.181761,101177.620308,6.775021,-4.84008,A
277.614777,101029.802338,5.258272,-1.732972,A
277.50634,100755.968499,4.909805,2.45414,A
277.002503,100056.831855,-1.462375,9.682854,A
276.973487,99213.684731,-5.494011,11.853455,A
277.528291,98569.349957,-6.510835,7.846199,A
277.3516,98360.139028,-5.475509,3.390304,A
278.077695,98538.441322,-4.619245,0.26782,A
278.507576,98744.820908,-5.928225,-0.841862,A
278.137602,98921.644603,-6.159122,0.891635,A
277.66042,98872.150562,-6.547203,1.308454,A
277.546118,98776.38046,-6.381887,5.306932,A
277.490867,98720.610357,-5.040382,8.902717,A
277.279035,98825.846973,-5.84128,8.463792,A
277.640917,98889.6313,-9.510759,7.25995,A
278.2164,98837.493573,-8.607265,6.772049,A
277.356168,98945.379674,-1.256265,10.057166,A
277.408711,99246.267061,-1.571763,7.252503,A
277.585814,99191.097744,0.24677,5.55689,A
277.478229,99300.339363,2.035028,10.797202,A
277.666872,99978.238787,1.026268,12.068884,A
278.020987,100756.594332,2.524907,11.595484,A
277.695074,101413.410056,6.287423,10.762786,A
277.508337,101964.74904,2.590276,8.665473,A
278.024407,102091.735539,-3.671858,5.239877,A
277.970758,101722.760973,-10.750701,0.048365,A
278.659614,100754.883577,-18.829847,-4.076681,A
278.096454,99409.282346,-21.125635,-0.859647,A
278.928704,98780.919662,-18.303858,4.984691,A
279.422633,98532.297655,-13.675154,8.283994,A
279.162006,98669.310853,-8.96672,11.683208,A
279.233376,99051.24129,-8.263086,9.987994,A
278.892803,99068.68391,-5.55747,5.186611,A
278.726727,99263.741045,-1.498185,10.804573,A
278.885309,99647.309135,-5.897773,9.558791,A
278.724314,99828.015098,-9.34627,7.431707,A
279.67132,99672.823171,-10.872561,2.634622,A
279.067355,99147.36506,-9.375011,-3.852618,A
279.196316,98429.206797,-4.57492,-4.257096,A
279.468292,98181.30631,-2.357629,4.971828,A
278.824464,98572.650842,0.18084,10.13909,A
278.013014,99163.164589,-4.649829,12.348627,A
278.253384,98949.312851,-15.973186,1.240121,A
278.798828,98023.626859,-20.811501,-0.515107,A
278.734167,97584.429208,-15.527746,2.590885,A
278.023689,97587.550814,-7.730914,5.371955,A
278.262818,97866.758537,1.864956,9.189557,A
277.47089,98890.303052,7.762892,14.607658,A
277.369156,99881.571867,2.060664,11.747829,A
278.071916,100446.923861,-5.377677,9.939616,A
278.688548,100532.750364,-12.829602,5.734858,A
278.404363,100346.31943,-15.082287,4.639562,A
279.056531,100028.418604,-14.594961,1.854435,A
279.718585,99722.336074,-7.053226,7.924326,A
277.958216,100839.748025,-0.051878,9.064458,A
278.481535,101147.53574,-2.896896,0.429078,A
278.695988,101197.617872,-3.334262,-2.963618,A
278.319899,101093.82075,-4.231272,-3.217129,A
278.492814,101092.949064,-5.116608,-2.638494,A
278.623078,100867.12314,-6.778021,-5.066472,A
279.314372,100570.052566,-8.701012,-7.111538,A
278.904072,100146.99885,-10.295289,-8.459792,A
279.479166,99825.66288,-9.095291,-7.05558,A
279.342999,99667.00804,-8.992159,-5.962112,A
279.601746,99588.22804,-7.81413,-4.677944,A
279.270995,99295.796118,-5.50996,-5.654648,A
279.572529,98901.64558,-4.435442,-2.888085,A
279.201119,98612.673064,-5.389684,-1.066658,A
278.219095,98344.485387,-2.714091,-1.828312,A
278.044383,98240.293174,-3.510477,0.047359,A
278.436554,98265.398013,-3.459566,-0.000322,A
278.542776,98323.938237,-5.107807,2.667294,A
278.640574,98497.829935,-5.574445,2.60023,A
278.408833,98584.928279,-6.000757,1.688489,A
278.466441,98635.470955,-4.286055,-0.949842,A
278.75358,98685.434972,-1.605041,-0.571373,A
278.933455,98827.1461,2.718221,-0.924631,A
277.98506,99088.330117,5.583237,0.485077,A
277.578784,99355.811831,7.493005,0.91941,A
277.256077,99514.451347,6.091929,3.65777,A
276.715584,99459.349765,2.375388,2.542568,A
276.533851,99448.816479,-2.603853,-0.834571,A
277.1011,99332.310902,-6.24086,-4.807453,A
277.966197,99230.275239,-7.838324,-7.476274,A
278.756278,99006.64238,-7.848334,-9.516226,A
279.227777,98867.65853,-7.974023,-7.988575,A
279.379953,98789.77958,-8.793123,-7.061708,A
279.38875,98858.196974,-9.087233,-7.980425,A
279.214327,98853.980741,-6.918858,-9.723879,A
278.917843,98848.301717,-5.778792,-8.507936,A
278.983036,98690.03215,-4.893825,-5.597552,A
278.403448,98441.877684,-5.073492,-2.477131,A
278.363724,98124.331424,-3.803918,2.539453,A
278.005853,97987.788686,-4.798468,5.412473,A
277.832209,98011.604872,-6.701764,8.557535,A
278.54922,98291.997876,-7.558781,7.008775,A
278.435574,98600.497159,-8.303943,4.633346,A
278.766148,98878.321989,-9.22037,2.404078,A
279.078121,99014.985412,-9.135527,0.360452,A
278.995449,99070.987803,-7.488016,-2.106636,A
279.162471,99106.454136,-5.132653,-2.931331,A
278.854022,99224.793873,-4.293031,-3.766864,A
278.874469,99343.617933,-3.006108,-3.802861,A
279.216101,99462.33161,-2.679074,-3.527057,A
279.046799,99515.23774,-1.750641,-2.371076,A
278.760962,99620.511557,-0.886653,-1.298195,A
278.006006,99712.086433,1.327036,-0.606413,A
277.410211,99953.323353,2.100826,1.165959,A
277.563943,100110.125656,2.26832,1.258968,A
277.856664,100291.494111,2.432107,1.835304,A
277.393434,100503.442685,3.471746,-0.058871,A
277.759611,100883.369501,4.87464,0.335483,A
278.019031,101268.995865,6.911646,0.04206,A
278.207961,101796.613831,8.779318,1.907703,A
278.144731,102180.769084,6.830094,2.635844,A
278.339229,102535.992037,4.777472,2.715888,A
278.173627,102802.406737,-0.228591,2.069887,A
277.947575,102677.534764,-6.756644,1.236431,A
277.519456,102400.656841,-10.310866,0.54113,A
278.553919,102099.0257,-11.491904,1.15019,A
278.706592,101856.453053,-10.954573,-0.675071,A
278.880747,101556.617557,-11.513586,0.106015,A
279.300747,101210.559878,-9.943186,-0.833579,A
