@relation Station_46001_2018_07_09_09_59_1.arff

@attribute pres numeric
@attribute Class_WDIR {A}

@data
100583.899154,A
101101.922085,A
101583.467248,A
102007.836653,A
102181.527129,A
101920.727266,A
100857.626012,A
100590.466254,A
100976.642482,A
101365.944876,A
101754.031801,A
102106.937448,A
102679.485098,A
103037.990508,A
103340.459873,A
103387.370416,A
103446.810579,A
103325.919587,A
103328.804325,A
103221.066101,A
103220.18197,A
103119.857676,A
103012.12981,A
102801.805516,A
102567.094406,A
102116.57177,A
101986.697422,A
102069.049058,A
102147.23202,A
102232.936041,A
102132.972266,A
101653.85542,A
100856.031276,A
100379.206169,A
100443.531377,A
100586.836445,A
100615.842413,A
100516.910113,A
100475.113356,A
100526.782567,A
100695.837456,A
100736.74984,A
100830.630446,A
100414.469377,A
99399.851036,A
98440.833308,A
98010.320981,A
98209.412694,A
98606.852841,A
98881.931127,A
99265.673444,A
99331.671603,A
99426.56229,A
99593.965129,A
99605.849901,A
99591.192428,A
99549.342904,A
99304.952242,A
99108.952624,A
98849.424019,A
98773.558615,A
99026.338901,A
99433.41419,A
99882.206007,A
100409.057956,A
100833.56337,A
101069.019779,A
101082.983793,A
101227.354907,A
101633.452985,A
102041.056553,A
101576.151226,A
101155.466337,A
101304.572825,A
101624.867204,A
101654.187541,A
101410.204137,A
101257.429542,A
100964.515091,A
100421.878892,A
100249.584439,A
100479.958379,A
100578.467094,A
100959.13406,A
101850.243434,A
102453.428579,A
102881.754652,A
103155.423252,A
103214.476923,A
103144.616672,A
102774.658481,A
102241.295652,A
102223.554037,A
102499.160988,A
102316.587471,A
102430.004769,A
102595.910496,A
102675.499355,A
102790.90894,A
103005.061565,A
103141.497416,A
103145.159156,A
103263.275794,A
103299.515873,A
103387.089593,A
103500.990239,A
103726.274172,A
103942.780435,A
104031.543757,A
103957.639855,A
103828.598388,A
103575.997487,A
103408.738871,A
103264.161143,A
103333.731865,A
103289.490006,A
103260.475816,A
103009.904886,A
102760.036906,A
102303.2381,A
101576.54594,A
101065.634976,A
100764.424125,A
100778.971898,A
101004.215133,A
101173.356869,A
101454.964714,A
101485.667663,A
101678.092967,A
101864.777397,A
102049.070362,A
102253.925308,A
102449.984205,A
102435.394273,A
102389.390956,A
102147.267761,A
101944.229225,A
101684.135518,A
101618.985265,A
101625.361596,A
101550.746666,A
101424.294524,A
101476.178812,A
101720.538785,A
102067.597599,A
102260.774145,A
102557.658821,A
102387.956563,A
102150.977794,A
101704.600053,A
101424.624218,A
101379.329008,A
101315.769817,A
101544.721181,A
101823.270595,A
101892.749069,A
101994.716949,A
102052.727918,A
101925.0462,A
101739.986534,A
101515.876695,A
101240.172915,A
101154.270793,A
101055.623547,A
100824.741262,A
100411.682203,A
100254.534599,A
100413.248275,A
100523.220022,A
100890.559309,A
101187.253372,A
101363.007282,A
101387.396968,A
101128.930411,A
100308.634854,A
99085.740927,A
98522.990121,A
98551.712637,A
98577.786994,A
98970.637679,A
99817.745212,A
100629.903812,A
101148.798043,A
101354.346749,A
101388.854549,A
101301.272616,A
101232.946059,A
101134.558378,A
100711.315992,A
100059.495447,A
99259.14033,A
98977.335118,A
99034.502113,A
99115.909508,A
99620.877718,A
99724.458545,A
100037.075254,A
100218.397802,A
100403.364003,A
100685.692401,A
100742.149017,A
100595.265067,A
100057.120417,A
99264.247631,A
98486.557758,A
98239.461609,A
98365.822615,A
98281.196409,A
98396.677332,A
98705.273629,A
99075.331981,A
98907.473824,A
98120.34257,A
98031.43892,A
98493.388847,A
98683.830279,A
98841.97517,A
99099.712226,A
99412.560632,A
99738.068291,A
100065.784398,A
100700.403317,A
101215.718809,A
101571.70029,A
101705.276884,A
101624.602672,A
101413.960946,A
101031.598844,A
100790.26613,A
100355.054163,A
99648.345702,A
98603.975912,A
98213.702482,A
98397.211884,A
99195.374885,A
100714.924543,A
101398.99887,A
101327.799837,A
100873.444723,A
100721.754894,A
101185.923626,?
101169.992418,?
101062.891447,?
101106.315498,?
100975.601457,?
100672.762616,?
100406.204235,?
100116.627337,?
99739.494229,?
99913.500544,?
100018.06431,?
100199.877986,?
100366.547293,?
100397.824427,?
100189.627319,?
99772.829248,?
99272.081902,?
99683.612872,?
100233.732155,?
100001.035071,?
97756.828896,?
97845.074891,?
99300.232497,?
100284.091156,?
100325.780542,?
100129.076421,?
100355.957841,?
100763.043981,?
100831.758342,?
100398.356311,?
100124.309019,?
100631.453269,?
100937.807616,?
100722.736132,?
100452.272031,?
100419.626683,?
100647.843889,?
101083.054639,?
101097.358096,?
100169.252985,?
99211.766286,?
99593.59319,?
99883.343433,?
99857.7162,?
99997.556411,?
100022.668979,?
100056.473831,?
100161.0767,?
100495.229084,?
101156.169238,?
101791.195935,?
102335.522553,?
102721.942211,?
102891.300726,?
102906.34843,?
102703.006994,?
102729.581183,?
103025.591303,?
103306.21042,?
103529.965625,?
103701.031179,?
103789.657032,?
103634.288773,?
103200.996393,?
102765.700207,?
102361.684702,?
102232.916906,?
102060.204751,?
101995.361139,?
101720.200036,?
101513.812371,?
101344.363368,?
101410.381567,?
101378.052299,?
101629.426446,?
101615.584635,?
101775.929453,?
102185.128913,?
102616.250491,?
103187.528843,?
103433.241463,?
103554.342759,?
103567.903061,?
103375.657963,?
103230.376417,?
102988.925588,?
102846.536509,?
102619.281391,?
102448.893788,?
102400.796214,?
102346.636487,?
102188.853331,?
102112.840824,?
102098.60344,?
101976.791117,?
101850.741409,?
101781.649561,?
101551.05062,?
101480.811955,?
101121.822413,?
100916.358467,?
100493.800651,?
100247.039503,?
