#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 05 26 16 50  76  6.3  7.4  1.63 10.00  5.96  92 1013.6  28.5  29.0  24.6 99.0 99.00
2016 05 26 17 50  85  6.8  8.5  1.48  9.09  5.78  89 1012.6  28.7  29.1  24.9 99.0 99.00
2016 05 26 18 50  84  6.6  7.9  1.49  9.09  5.86  98 1012.4  28.7  29.1  24.4 99.0 99.00
2016 05 26 19 50  82  6.0  7.3  1.52 10.00  5.79  87 1012.0  28.7  29.1  24.8 99.0 99.00
2016 05 26 20 50  81  5.5  6.4  1.52 10.00  5.61  98 1011.6  28.8  29.1  24.6 99.0 99.00
2016 05 26 21 50  75  5.7  7.0  1.59 10.00  5.85  85 1011.3  28.8  29.1  24.9 99.0 99.00
2016 05 26 22 50  73  5.5  6.7  1.56 10.00  5.67  90 1011.3  28.8  29.0  25.1 99.0 99.00
2016 05 27 00 50  77  6.3  7.6  1.22  9.09  5.12  88 1012.0  28.6  28.9  25.0 99.0 99.00
2016 05 27 01 50  73  6.9  8.2  1.25  9.09  5.22  86 1012.4  28.6  28.8  25.3 99.0 99.00
2016 05 27 02 50  80  6.9  7.9  1.36  9.09  5.20  89 1012.3  28.4  28.8  25.0 99.0 99.00
2016 05 27 03 50  81  7.5  8.9  1.27  9.09  4.95  78 1012.1  28.4  28.8  24.9 99.0 99.00
2016 05 27 04 50  84  6.6  7.6  1.29  9.09  4.90  90 1012.3  28.4  28.7  25.1 99.0 99.00
2016 05 27 05 50  87  6.8  8.7  1.46  9.09  5.28  91 1011.7  28.3  28.7  25.1 99.0 99.00
2016 05 27 06 50  93  7.1  8.2  1.26  9.09  5.04  90 1010.7  27.7  28.7  24.2 99.0 99.00
2016 05 27 07 50  87  6.2  7.3  1.30  9.09  5.08  94 1010.4  27.9  28.8  23.8 99.0 99.00
2016 05 27 09 50  79  6.5  7.5  1.27  9.09  4.99  96 1010.0  27.7  28.7  24.0 99.0 99.00
2016 05 27 10 50  67  6.0  7.0  1.35  9.09  5.32  75 1010.5  27.8  28.7  23.8 99.0 99.00
2016 05 27 11 50  79  7.3  8.4  1.37  9.09  5.08  76 1010.6  28.1  28.7  23.9 99.0 99.00
2016 05 27 12 50  93  6.8  7.9  1.29  5.88  4.97  84 1010.7  28.1  28.8  24.4 99.0 99.00
2016 05 27 13 50  89  7.0  8.5  1.18  5.56  4.79  86 1011.4  28.2  28.8  24.1 99.0 99.00
2016 05 27 14 50  92  7.3  8.8  1.22  5.26  4.68  76 1011.8  28.3  28.9  24.4 99.0 99.00
2016 05 27 15 50  94  7.2  8.4  1.24  8.33  4.79 129 1011.8  28.4  29.0  24.2 99.0 99.00
2016 05 27 16 50  85  6.1  7.3  1.22  5.56  4.74  75 1011.6  28.4  29.0  24.6 99.0 99.00
2016 05 27 17 50  87  6.2  9.0  1.08  5.00  4.51  77 1011.2  28.4  29.0  24.6 99.0 99.00
2016 05 27 18 50  88  5.9  6.9  1.08  6.25  4.60 113 1010.8  28.3  29.1  24.6 99.0 99.00
2016 05 27 19 50  82  5.5  6.5  1.08  8.33  4.82 109 1010.1  28.5  29.1  24.1 99.0 99.00
2016 05 27 20 50  95  1.5  2.2  1.01  6.67  4.64 113 1009.8  26.8  29.1  23.2 99.0 99.00
2016 05 27 21 50  86  6.9  8.2  0.98  7.14  4.54 117 1009.4  28.5  29.0  24.4 99.0 99.00
2016 05 27 22 50  96  3.7  4.5  1.01  8.33  4.58 102 1009.7  27.9  29.0  23.7 99.0 99.00
2016 05 27 23 50  89  6.6  7.8  1.02  7.69  4.81 101 1009.7  28.0  28.9  24.5 99.0 99.00
2016 05 28 00 50  91  6.2  7.2  1.06  7.14  4.88  96 1010.1  28.1  28.9  24.6 99.0 99.00
2016 05 28 01 50  92  7.6  9.3  1.08  7.69  4.56  97 1010.6  28.3  28.8  24.0 99.0 99.00
2016 05 28 02 50  93  7.0  8.2  1.06  6.25  4.56 102 1011.2  28.4  28.8  24.9 99.0 99.00
2016 05 28 03 50  95  8.6 10.1  1.28  6.67  4.57 100 1011.4  27.4  28.8  24.0 99.0 99.00
2016 05 28 04 50 112  7.8  8.9  1.32  7.14  4.83 106 1011.2  28.2  28.7  23.9 99.0 99.00
2016 05 28 05 50 114  6.7  8.3  1.34  6.67  4.69 101 1010.8  28.1  28.7  24.9 99.0 99.00
2016 05 28 06 50 115  6.2  7.4  1.36  6.25  4.83  94 1010.5  27.6  28.6  24.1 99.0 99.00
2016 05 28 07 50 117  7.6  9.2  1.27  6.67  4.59  87 1010.5  27.2  28.5  24.5 99.0 99.00
2016 05 28 08 50  91  6.1  7.5  1.36  7.69  4.73  93 1010.7  27.1  28.5  23.6 99.0 99.00
2016 05 28 09 50  97  8.4  9.9  1.27  5.88  4.78  86 1010.8  26.9  28.6  24.1 99.0 99.00
2016 05 28 10 50 103  7.8  8.9  1.22  7.14  4.46  95 1011.0  26.4  28.6  23.2 99.0 99.00
2016 05 28 11 50 120  7.9  9.1  1.24  6.67  4.59  89 1011.4  27.4  28.6  24.3 99.0 99.00
2016 05 28 12 50 109  5.8  6.8  1.07  7.14  4.50  96 1012.4  27.8  28.6  23.4 99.0 99.00
2016 05 28 13 50 106  6.5  7.6  1.02  6.67  4.59  98 1012.5  28.0  28.6  24.8 99.0 99.00
2016 05 28 14 50 104  6.2  7.0  1.08  6.25  4.75  95 1012.8  28.1  28.6  24.8 99.0 99.00
2016 05 28 15 50  92  5.8  7.1  1.07  7.14  4.75 101 1013.1  28.4  28.6  25.3 99.0 99.00
2016 05 28 16 50 108  6.3  8.0  0.99  5.88  4.59 100 1013.1  28.2  28.6  25.3 99.0 99.00
2016 05 28 17 50 100  4.3  5.3  1.07  7.14  4.73  85 1012.9  27.9  28.8  24.9 99.0 99.00
2016 05 28 18 50  95  5.8  6.9  1.21  5.88  4.96  80 1012.3  28.4  28.9  25.6 99.0 99.00
2016 05 28 19 50 100  6.3  7.5  1.21  5.88  4.92  86 1011.9  28.6  29.0  25.0 99.0 99.00
2016 05 28 20 50 138  7.6  9.1  1.11  5.88  4.69  84 1011.5  27.5  29.0  25.4 99.0 99.00
2016 05 28 21 50 123  6.8  8.2  1.26  6.67  4.62  83 1011.4  27.0  28.8  24.2 99.0 99.00
2016 05 28 22 50  89  5.6  6.7  1.14  5.56  4.59  77 1012.0  27.4  28.9  24.2 99.0 99.00
2016 05 28 23 50 100  4.2  6.9  1.08  5.26  4.77  85 1012.7  27.0  28.8  24.2 99.0 99.00
2016 05 29 00 50  93  5.4  6.5  1.16  5.56  4.79  94 1013.0  28.4  28.8  25.7 99.0 99.00
2016 05 29 01 50  76  5.3  6.3  1.17  5.88  4.74  83 1013.4  27.9  28.7  25.1 99.0 99.00
2016 05 29 02 50  70  5.4  6.4  1.16  7.69  4.81 113 1013.9  28.2  28.8  25.8 99.0 99.00
2016 05 29 03 50  85  6.2  7.4  1.08  7.69  4.83 119 1014.2  28.2  28.9  25.8 99.0 99.00
2016 05 29 04 50  88  6.0  6.7  1.11  7.14  4.67 109 1014.0  28.2  28.9  25.5 99.0 99.00
2016 05 29 05 50  90  6.5  7.5  0.98  7.14  4.63 114 1013.5  28.2  28.9  25.5 99.0 99.00
2016 05 29 06 50  95  5.7  6.4  0.99  7.69  4.59 123 1013.1  28.0  28.9  25.3 99.0 99.00
2016 05 29 07 50 104  5.4  6.4  0.98  5.56  4.43  97 1012.9  28.1  28.9  25.3 99.0 99.00
2016 05 29 08 50  99  5.2  6.0  0.98  5.88  4.51  89 1012.4  28.2  28.9  24.9 99.0 99.00
2016 05 29 09 50  97  6.1  7.4  0.90  7.14  4.58 122 1012.5  28.1  28.9  25.1 99.0 99.00
2016 05 29 10 50 102  6.1  7.1  1.00  7.69  4.60 118 1012.4  27.8  28.8  25.1 99.0 99.00
2016 05 29 11 50  94  4.9  5.7  0.95  7.69  4.72 135 1013.1  28.1  28.8  25.3 99.0 99.00
2016 05 29 12 50  99  4.1  4.7  0.91  6.67  4.64 112 1013.7  28.3  28.8  24.8 99.0 99.00
2016 05 29 13 50  75  5.2  5.9  0.90  6.25  4.74 115 1014.0  28.1  28.8  25.2 99.0 99.00
2016 05 29 14 50  72  4.9  5.9  0.96  5.88  4.67  98 1014.4  28.2  28.9  25.4 99.0 99.00
2016 05 29 15 50  93  5.7  7.2  0.86  7.14  4.64 124 1014.5  27.8  28.8  25.0 99.0 99.00
2016 05 29 16 50 106  4.9  5.8  0.88  6.67  4.52 109 1014.3  28.3  29.0  24.7 99.0 99.00
2016 05 29 17 50  96  7.4  8.3  0.89  6.67  4.43 118 1014.0  26.8  29.1  24.8 99.0 99.00
2016 05 29 18 50  94  6.0  7.0  0.86  7.14  4.32 119 1013.3  26.8  29.1  24.1 99.0 99.00
2016 05 29 19 50  49  4.4  5.5  0.91  7.14  4.47 116 1013.3  27.2  29.0  24.9 99.0 99.00
2016 05 29 20 50  93  8.3  9.8  0.87  7.14  4.25 114 1012.3  27.1  29.0  24.4 99.0 99.00
2016 05 29 21 50 116  7.3  8.7  0.93  6.67  4.17 119 1012.3  27.2  28.9  23.8 99.0 99.00
2016 05 29 22 50 130  7.6  9.0  1.11  5.26  4.25  82 1012.1  26.7  28.9  24.4 99.0 99.00
2016 05 29 23 50 131  5.1  6.0  1.15  5.26  4.45  77 1012.5  27.0  28.8  24.5 99.0 99.00
2016 05 30 00 50  96  2.9  3.6  1.00  4.35  4.36  99 1013.3  27.0  28.8  24.2 99.0 99.00
2016 05 30 01 50  67  3.9  4.7  1.01  5.26  4.52  85 1013.5  27.2  28.8  24.5 99.0 99.00
2016 05 30 02 50  64  3.8  4.7  0.94  6.67  4.59 110 1013.7  27.2  28.8  24.8 99.0 99.00
2016 05 30 03 50  99  4.1  4.9  0.94  6.67  4.72 109 1013.5  27.5  28.8  24.8 99.0 99.00
2016 05 30 04 50  55  3.0  3.8  0.97  5.26  4.64  81 1013.1  27.7  28.8  25.3 99.0 99.00
2016 05 30 05 50  80  4.7  6.4  0.98  5.56  4.64 102 1012.8  28.0  28.8  25.2 99.0 99.00
2016 05 30 06 50  73  4.8  5.5  1.01  6.25  4.76 102 1011.9  28.2  28.7  25.2 99.0 99.00
2016 05 30 07 50  78  5.7  7.3  1.05  6.67  4.72 105 1011.8  27.9  28.7  25.3 99.0 99.00
2016 05 30 08 50  64  5.8  6.8  1.05  5.26  4.57  92 1011.4  27.5  28.7  25.4 99.0 99.00
2016 05 30 09 50  64  6.0  7.1  1.12  5.26  4.73  77 1011.4  27.7  28.7  25.0 99.0 99.00
2016 05 30 10 50  78  5.9  6.6  1.09  5.88  4.65  85 1011.3  27.3  28.7  24.7 99.0 99.00
2016 05 30 11 50  87  4.6  5.5  1.01  6.25  4.52 113 1011.7  27.7  28.7  25.2 99.0 99.00
2016 05 30 12 50 104  4.2  5.1  1.00  6.67  4.61 106 1011.8  28.3  28.8  24.7 99.0 99.00
2016 05 30 13 50  68  4.3  5.2  0.99  5.88  4.72  92 1012.3  28.3  28.8  24.7 99.0 99.00
2016 05 30 14 50  68  6.5  7.7  0.95  7.14  4.68  92 1012.6  28.3  28.9  24.9 99.0 99.00
2016 05 30 15 50  64  5.6  6.7  0.95  7.69  4.79  97 1012.5  28.4  29.0  25.6 99.0 99.00
2016 05 30 16 50  80  5.6  6.5  1.02  7.14  4.61 113 1012.3  28.7  29.1  25.7 99.0 99.00
2016 05 30 17 50  66  4.9  5.6  0.98  5.00  4.48  87 1011.8  28.3  29.1  25.8 99.0 99.00
2016 05 30 18 50  85  2.8  3.7  0.99  6.67  4.49 107 1011.3  27.3  29.1  25.4 99.0 99.00
2016 05 30 19 50  57  7.8  9.1  1.02  4.76  4.47  75 1010.5  27.7  29.0  24.1 99.0 99.00
2016 05 30 20 50  73  5.4  6.4  1.09  4.55  4.62  60 1010.3  27.9  29.0  25.3 99.0 99.00
2016 05 30 21 50  85  4.9  5.8  1.05  6.67  4.67 122 1010.0  28.3  29.0  24.9 99.0 99.00
2016 05 30 22 50  74  4.4  5.2  0.93  7.14  4.38 124 1010.4  28.3  29.0  25.5 99.0 99.00
2016 05 30 23 50 108  6.0  7.2  1.09  7.14  4.60 110 1011.0  27.3  29.0  22.5 99.0 99.00
2016 05 31 00 50  89  6.9  8.0  1.06  7.14  4.61 114 1011.5  28.3  28.9  25.0 99.0 99.00
2016 05 31 01 50  85  6.8  8.1  1.01  7.14  4.51 111 1011.5  28.3  28.9  24.4 99.0 99.00
2016 05 31 02 50  89  5.9  6.7  1.05  6.67  4.47  98 1011.7  28.2  28.9  24.5 99.0 99.00
2016 05 31 03 50  90  5.1  6.3  1.13  6.67  4.64  99 1012.1  28.2  28.9  24.4 99.0 99.00
2016 05 31 04 50  93  5.7  6.9  1.08  6.67  4.78 107 1011.7  28.2  28.8  23.9 99.0 99.00
2016 05 31 05 50  86  5.5  6.9  1.03  5.88  4.68  92 1010.9  28.1  28.8  23.7 99.0 99.00
2016 05 31 06 50  90  5.3  6.5  1.00  7.14  4.75  99 1010.3  28.0  28.9  23.8 99.0 99.00
2016 05 31 07 50  96  4.9  6.2  1.06  5.88  4.90  95 1010.0  28.0  28.9  24.2 99.0 99.00
2016 05 31 08 50  88  6.1  6.7  1.11  6.67  4.96 118 1009.6  27.9  28.8  24.0 99.0 99.00
2016 05 31 09 50  90  5.1  6.7  1.04  6.67  4.83 117 1009.8  27.9  28.9  24.2 99.0 99.00
2016 05 31 10 50 104  6.8  8.0  0.96  6.67  4.97 110 1009.9  28.0  28.9  24.4 99.0 99.00
2016 05 31 11 50  99  6.2  7.2  0.99  7.69  4.80 134 1010.5  28.2  28.9  24.6 99.0 99.00
2016 05 31 12 50  96  6.1  7.2  0.98  6.25  4.59 115 1011.2  28.4  28.9  24.5 99.0 99.00
2016 05 31 13 50 108  5.9  6.9  0.94  6.67  4.43 107 1011.3  28.4  28.9  24.4 99.0 99.00
2016 05 31 14 50 102  4.8  5.6  1.04  6.67  4.79 114 1011.5  28.3  28.9  24.7 99.0 99.00
2016 05 31 15 50 101  5.3  6.3  0.96  9.09  4.78 119 1011.5  28.6  29.0  24.1 99.0 99.00
2016 05 31 16 50 100  5.7  6.3  0.97  8.33  4.80  98 1011.3  28.5  29.1  24.3 99.0 99.00
2016 05 31 17 50 101  5.2  6.1  0.92  7.14  4.90 109 1011.0  28.5  29.2  24.6 99.0 99.00
2016 05 31 18 50 100  4.9  5.8  0.96  7.69  4.90 107 1010.5  28.6  29.2  24.8 99.0 99.00
2016 05 31 19 50 102  5.1  6.2  0.93  6.67  4.78 109 1009.8  28.6  29.3  24.9 99.0 99.00
2016 05 31 20 50 111  4.7  5.4  0.98  6.25  5.14 113 1009.3  28.8  29.2  24.9 99.0 99.00
2016 05 31 21 50 114  4.5  5.5  0.99  8.33  5.43 103 1009.3  28.7  29.2  24.8 99.0 99.00
2016 05 31 22 50 105  5.3  6.3  1.06  9.09  5.47 101 1009.4  28.8  29.3  25.2 99.0 99.00
2016 05 31 23 50  91  5.5  6.4  0.96  8.33  5.16 110 1009.9  28.3  29.1  25.2 99.0 99.00
2016 06 01 00 50  89  5.9  7.1  0.96  7.14  4.93 111 1010.4  28.4  29.1  24.6 99.0 99.00
2016 06 01 01 50  84  5.1  6.0  0.96  7.14  4.83 112 1011.0  28.4  29.0  25.4 99.0 99.00
2016 06 01 02 50  82  6.6  7.7  0.87  6.67  4.80 105 1011.2  28.1  29.0  25.2 99.0 99.00
2016 06 01 03 50  73  4.6  5.4  0.84  9.09  4.79  98 1011.4  28.2  28.9  25.5 99.0 99.00
2016 06 01 04 50  83  5.8  6.8  0.81  7.69  4.80 105 1011.1  28.4  28.9  24.2 99.0 99.00
2016 06 01 05 50  73  6.3  7.3  0.91  8.33  4.90  97 1010.9  28.3  28.9  25.5 99.0 99.00
2016 06 01 06 50  81  6.9  8.4  0.94  6.67  4.62  97 1010.2  28.4  28.9  25.1 99.0 99.00
2016 06 01 07 50  83  5.7  6.9  0.99  6.67  4.58  97 1009.7  27.9  28.9  25.4 99.0 99.00
2016 06 01 08 50  99  5.9  7.0  0.99  6.67  4.41  94 1009.8  28.1  29.0  25.3 99.0 99.00
2016 06 01 09 50 102  5.6  7.1  0.95  5.88  4.47 106 1009.9  27.9  29.0  24.6 99.0 99.00
2016 06 01 10 50  92  5.7  6.7  0.94  6.67  4.54 112 1010.3  27.9  28.9  25.6 99.0 99.00
2016 06 01 11 50  87  7.2  8.9  0.90  7.14  4.15 112 1011.1  28.3  28.9  25.7 99.0 99.00
2016 06 01 12 50  97  7.2  8.1  1.02  5.88  4.41  99 1011.5  28.6  28.9  25.5 99.0 99.00
2016 06 01 13 50  98  6.3  7.9  1.05  4.17  4.28  85 1012.0  28.7  28.9  25.5 99.0 99.00
2016 06 01 14 50  95  7.0  8.2  0.98  4.55  4.15  77 1012.3  28.8  29.0  25.6 99.0 99.00
2016 06 01 15 50  88  7.0  8.2  1.00  4.35  4.27  85 1012.1  28.7  29.0  25.8 99.0 99.00
2016 06 01 16 50 100  6.6  7.6  0.94  4.35  4.13  79 1012.0  28.8  29.0  25.5 99.0 99.00
2016 06 01 17 50  98  5.5  6.5  0.96  6.67  4.19 110 1011.7  28.9  29.1  25.3 99.0 99.00
2016 06 01 18 50 100  6.2  6.8  0.89  6.25  4.28 110 1011.0  28.9  29.2  25.7 99.0 99.00
2016 06 01 19 50 104  6.8  7.6  0.96  5.26  4.29 106 1010.5  28.9  29.3  25.3 99.0 99.00
2016 06 01 20 50  86  5.3  6.4  0.92  5.88  4.26 111 1010.5  28.7  29.1  26.4 99.0 99.00
2016 06 01 21 50  91  6.4  7.2  1.10  7.14  4.25 115 1010.2  27.9  29.1  25.6 99.0 99.00
2016 06 01 22 50  99  7.9  9.0  1.06  5.88  4.33  95 1010.5  29.0  29.1  25.3 99.0 99.00
2016 06 01 23 50 102  7.4 10.1  1.15  7.14  4.20 106 1010.9  28.8  29.0  25.6 99.0 99.00
2016 06 02 00 50 109  6.3  8.2  1.24  6.67  4.57 104 1011.4  28.4  29.0  25.6 99.0 99.00
2016 06 02 01 50 112  7.8  9.0  1.25  7.14  4.72 110 1011.7  28.8  28.9  25.7 99.0 99.00
2016 06 02 02 50 105  6.5  8.0  1.22  6.67  4.41 100 1012.1  28.8  29.0  25.9 99.0 99.00
2016 06 02 03 50  99  7.1  8.8  1.18  5.88  4.52  94 1012.6  28.8  28.8  25.8 99.0 99.00
2016 06 02 04 50 107  7.9  9.3  1.23  6.25  4.47  93 1012.1  28.7  29.0  25.7 99.0 99.00
2016 06 02 05 50  99  7.2  8.0  1.28  6.67  4.53  83 1011.8  28.6  29.0  25.7 99.0 99.00
2016 06 02 06 50 103  7.7  9.1  1.26  6.67  4.55  97 1010.9  28.5  29.0  25.6 99.0 99.00
2016 06 02 07 50  99  7.5  8.7  1.25  6.25  4.38  91 1010.8  28.6  29.0  25.2 99.0 99.00
2016 06 02 08 50 102  6.9  8.1  1.12  6.67  4.46  99 1010.8  27.4  29.0  24.5 99.0 99.00
2016 06 02 09 50  81  6.0  7.9  1.08  6.67  4.42 115 1010.7  28.1  29.0  25.7 99.0 99.00
2016 06 02 10 50  77  6.2  7.3  1.11  7.14  4.78 122 1011.2  28.2  28.9  25.9 99.0 99.00
2016 06 02 11 50 102  6.6  9.6  1.15  7.14  4.50 117 1012.0  26.2  28.9  25.1 99.0 99.00
2016 06 02 12 50 106  9.5 11.5  1.17  6.67  4.38  98 1013.2  25.0  28.8  24.5 99.0 99.00
2016 06 02 13 50 132  4.0  5.1  1.20  7.14  4.59 110 1014.2  26.5  28.9  24.8 99.0 99.00
2016 06 02 14 50   7  5.5  8.8  1.30  6.25  4.81  90 1014.3  25.6  28.8  24.1 99.0 99.00
2016 06 02 15 50 143  0.8  2.3  1.45  6.67  4.99  98 1014.4  25.9  28.6  23.8 99.0 99.00
2016 06 02 16 50 195  9.6 11.4  1.64  7.69  4.93 100 1013.3  25.6  28.7  23.6 99.0 99.00
2016 06 02 17 50 183  7.7  9.0  1.39  6.67  4.67  96 1012.7  26.3  28.8  24.1 99.0 99.00
2016 06 02 18 50 174  9.4 10.8  1.34  6.67  4.48 101 1011.8  26.6  28.8  24.2 99.0 99.00
2016 06 02 19 50 160  8.0  9.8  1.35  5.88  4.43  90 1011.3  27.1  28.9  23.9 99.0 99.00
2016 06 02 20 50 127  3.7  4.4  1.47  6.67  4.85  98 1011.9  26.7  28.8  24.0 99.0 99.00
2016 06 02 21 50 104  1.5  2.1  1.46  5.88  5.03 102 1012.6  26.9  28.9  24.2 99.0 99.00
2016 06 02 22 50  19  1.4  2.4  1.42  6.25  5.08 112 1011.8  26.6  28.8  24.7 99.0 99.00
2016 06 02 23 50 167  2.7  3.6  1.50  6.67  5.14 102 1011.3  26.8  28.8  24.5 99.0 99.00
2016 06 03 00 50 121  2.3  3.0  1.43  7.14  5.20 109 1011.8  26.9  28.8  24.6 99.0 99.00
2016 06 03 01 50  79  3.5  4.7  1.45  6.67  5.21 110 1012.2  27.1  28.8  24.6 99.0 99.00
2016 06 03 02 50  65  2.9  3.6  1.57  6.25  5.48  88 1012.9  26.8  28.8  24.8 99.0 99.00
2016 06 03 03 50  81  5.9  7.2  1.61  7.14  5.57 100 1013.2  27.1  28.7  24.9 99.0 99.00
2016 06 03 04 50 128  4.6  5.3  1.74  7.69  5.78  92 1012.2  27.5  28.7  24.6 99.0 99.00
2016 06 03 05 50  98  4.3  5.3  1.65  7.69  5.69  98 1012.5  27.4  28.7  24.6 99.0 99.00
2016 06 03 06 50  76  4.8  5.9  1.54  7.69  5.60 105 1012.1  27.1  28.7  25.0 99.0 99.00
2016 06 03 07 50  87  5.4  6.4  1.72  7.14  5.61  99 1012.0  27.3  28.7  24.4 99.0 99.00
2016 06 03 08 50  74  5.6  7.0  1.60  7.14  5.44  96 1011.4  26.6  28.7  24.7 99.0 99.00
2016 06 03 09 50 155  6.2  8.5  1.49  7.14  5.34 101 1011.5  24.2  28.6  23.3 99.0 99.00
2016 06 03 10 50 292  1.0  1.8  1.38  8.33  5.57 124 1011.5  23.9  28.1  23.4 99.0 99.00
2016 06 03 11 50 251  4.4  6.7  1.36  8.33  5.60 125 1012.6  24.3  27.7  24.0 99.0 99.00
2016 06 03 12 50 227  7.1  9.9  1.33  8.33  5.49 126 1013.3  23.8  28.3  23.3 99.0 99.00
2016 06 03 13 50 217  1.1  2.4  1.36  8.33  5.47 117 1014.6  24.1  28.2  23.5 99.0 99.00
2016 06 03 14 50 288  3.0  4.0  1.24  6.67  5.51  82 1014.4  24.7  28.3  23.7 99.0 99.00
2016 06 03 15 50  36  8.3 10.6  1.30  6.25  5.43  88 1014.3  24.6  28.4  23.2 99.0 99.00
2016 06 03 16 50  25  1.8  2.8  1.52  6.25  5.43  76 1014.2  24.8  28.5  23.6 99.0 99.00
2016 06 03 17 50 129 10.8 14.4  1.68  6.67  5.37  85 1013.5  24.8  28.6  24.0 99.0 99.00
2016 06 03 18 50  95  6.9  8.2  1.92  6.67  5.46  74 1012.6  25.6  28.6  23.5 99.0 99.00
2016 06 03 19 50  80  6.9  8.0  1.81  6.67  5.47  69 1011.6  26.4  28.6  24.1 99.0 99.00
2016 06 03 20 50  84  7.5  8.9  1.92  7.14  5.47  79 1011.0  26.9  28.5  23.8 99.0 99.00
2016 06 03 21 50  85  8.0  9.5  1.95  6.67  5.50  82 1010.6  27.3  28.6  24.7 99.0 99.00
2016 06 03 22 50  81  8.0  9.5  1.76  7.69  5.40  83 1010.5  27.6  28.6  25.2 99.0 99.00
2016 06 03 23 50  95  8.6 10.3  1.82  7.14  5.26  92 1010.9  25.7  28.6  24.3 99.0 99.00
2016 06 04 00 50  91 10.9 12.9  1.86  7.69  5.15  93 1010.9  27.4  28.6  24.8 99.0 99.00
2016 06 04 01 50  92 10.3 11.9  1.84  7.14  5.05  92 1011.3  27.8  28.6  25.0 99.0 99.00
2016 06 04 02 50  87  9.4 11.3  1.78  6.25  4.97  94 1011.5  28.0  28.6  25.4 99.0 99.00
2016 06 04 03 50  81  8.8 10.2  1.79  7.14  4.91 104 1011.6  27.9  28.6  25.3 99.0 99.00
2016 06 04 04 50  76  7.5  9.1  1.79  5.88  5.03  98 1011.3  28.2  28.7  25.5 99.0 99.00
2016 06 04 05 50  72  9.1 15.2  1.71  6.67  5.16  92 1010.6  27.3  28.6  24.8 99.0 99.00
2016 06 04 06 50 105  7.5  8.9  1.75  6.25  5.02  99 1009.7  26.3  28.5  24.5 99.0 99.00
2016 06 04 07 50 148  9.8 11.7  1.84  6.25  5.15  92 1008.9  27.2  28.6  24.7 99.0 99.00
2016 06 04 08 50 117 12.7 15.0  1.84  6.25  4.82 106 1008.5  26.2  28.6  24.9 99.0 99.00
2016 06 04 09 50 128 10.0 12.5  2.37  6.67  5.34 100 1009.4  25.9  28.5  24.4 99.0 99.00
2016 06 04 10 50 121  9.1 10.7  2.52  6.67  5.55  92 1009.4  26.9  28.5  24.8 99.0 99.00
2016 06 04 11 50 155 10.5 13.8  2.49  7.14  5.66 100 1010.0  27.0  28.5  25.0 99.0 99.00
2016 06 04 12 50 140 11.6 13.4  2.30  7.14  5.41 101 1010.1  26.0  28.5  24.8 99.0 99.00
2016 06 04 13 50 144  9.7 11.3  2.16  7.69  5.84 106 1010.3  27.3  28.5  25.7 99.0 99.00
2016 06 04 14 50 145  9.4 11.3  1.97  8.33  5.40  94 1011.1  28.0  28.5  25.5 99.0 99.00
2016 06 04 15 50 138  9.0 10.5  1.90  7.14  5.42  98 1010.9  28.2  28.6  25.7 99.0 99.00
2016 06 04 16 50 128  8.4 10.2  1.87  6.25  5.49 107 1010.7  28.3  28.6  26.3 99.0 99.00
2016 06 04 17 50 105  9.9 11.7  1.93  6.67  5.19 103 1010.3  27.0  28.5  25.6 99.0 99.00
2016 06 04 18 50 113 12.0 13.9  1.91  7.69  5.11  89 1008.9  27.7  28.4  25.2 99.0 99.00
2016 06 04 19 50 111 10.0 12.0  2.11  7.14  5.34  89 1008.6  27.6  28.4  25.4 99.0 99.00
2016 06 04 20 50 114 10.1 12.1  2.17  7.69  5.26  84 1008.0  27.8  28.4  25.6 99.0 99.00
2016 06 04 21 50 114 10.0 11.8  2.13  7.69  5.42  88 1007.9  27.7  28.5  25.9 99.0 99.00
2016 06 04 22 50 111  8.3 11.5  2.02  6.25  5.26 103 1008.1  27.8  28.5  25.6 99.0 99.00
2016 06 05 00 50 122 10.5 12.6  2.04  6.67  5.09 102 1009.3  27.8  28.4  26.3 99.0 99.00
2016 06 05 01 50 115  8.5 11.2  2.01  7.14  5.11  95 1010.0  27.6  28.4  26.6 99.0 99.00
2016 06 05 02 50 121  9.4 12.0  1.82  6.67  4.99 103 1010.3  28.0  28.4  26.3 99.0 99.00
2016 06 05 03 50 127  9.3 10.9  1.98  7.14  5.07 100 1010.7  28.5  28.4  26.3 99.0 99.00
2016 06 05 04 50 126 10.0 12.1  1.89  7.14  5.22  95 1010.4  28.6  28.4  26.2 99.0 99.00
2016 06 05 05 50 133  8.5 10.4  1.91  7.14  5.14  93 1010.0  28.5  28.5  26.4 99.0 99.00
2016 06 05 06 50 121  9.3 10.8  1.97  7.14  5.23  88 1009.1  28.2  28.5  25.8 99.0 99.00
2016 06 05 07 50 127  9.7 11.3  2.05  5.56  5.31 102 1008.1  28.3  28.6  26.3 99.0 99.00
2016 06 05 08 50 126 10.1 12.3  1.93  7.14  5.19  93 1007.7  28.5  28.6  26.2 99.0 99.00
2016 06 05 09 50 129  9.1 11.0  1.97  7.14  5.25  92 1008.1  28.4  28.6  26.4 99.0 99.00
